#QQQ
1999-04,45.5023,45.2653,41.1575
1999-05,45.1336,43.8434,41.2365
1999-06,43.7644,48.5568,41.7697
1999-07,48.7148,47.6879,47.0032
1999-08,47.7669,50.2948,44.6070
1999-09,50.6108,50.7161,49.3995
1999-10,50.0315,55.4033,48.3791
1999-11,55.4033,61.9337,54.9359
1999-12,62.6183,76.9958,62.1443
2000-01,81.0510,75.5738,67.2002
2000-02,75.4422,89.9513,74.5205
2000-03,90.3726,92.2686,85.1062
2000-04,90.8071,79.8397,65.7255
2000-05,80.6823,70.0440,60.8804
2000-06,71.7820,78.7337,69.5174
2000-07,78.7864,75.3632,72.2296
2000-08,75.6791,85.6328,70.2020
2000-09,86.7914,74.7838,73.3092
2000-10,76.0478,68.8459,62.0390
2000-11,67.6741,53.0728,50.9794
2000-12,53.9813,49.1888,45.7130
2001-01,49.3468,54.1814,43.9487
2001-02,54.3921,39.9830,39.4859
2001-03,39.5786,32.9892,32.0201
2001-04,33.0060,38.8876,28.3125
2001-05,38.9297,37.6911,36.5282
2001-06,38.3736,38.5084,34.7671
2001-07,38.4663,35.1884,33.1240
2001-08,35.9215,30.8657,30.1242
2001-09,30.7646,24.4196,22.9197
